start_node,end_node,np
700670,700671,0
700670,700672,0
706933,700700,3
700700,700708,3
706933,700699,2
700699,700741,2
706933,700702,1
706933,700710,0
700702,700703,0
700703,700704,1
700703,700707,1
700704,700722,2
700705,700642,0
700705,700722,3
700707,700717,12
700708,700711,0
700741,700713,0
700742,700716,0
700710,700709,0
700711,700712,0
700712,700743,0
700713,700714,0
700714,700715,0
700715,700707,0
700716,700743,0
700717,700718,0
706955,700721,2
706955,700721,1
700109,700138,0
700145,700138,0
700145,700114,0
701939,707701,0
706999,700567,0
700297,700314,0
700298,700338,0
700299,700642,0
700466,700341,0
700728,700642,0
700729,700618,0
700730,700616,0
700731,700242,0
700732,700202,0
700255,700256,0
700262,700629,0
700242,700255,0
700262,700256,0
700742,700743,3
700742,700743,0
700743,700744,0
700741,700717,0
700405,700426,2
700405,700425,1
700426,700425,0
700411,700423,0
700406,700410,0
700502,700527,0
700527,700513,0
700318,700356,2
700318,700356,1
700740,700705,0
706933,700740,0
700740,700742,0
706960,700318,0
700318,700429,0
700312,700314,0
700356,700296,0
700642,700622,0
700622,700652,0
700652,700610,0
700622,700602,0
700318,700312,0
700312,700418,0
700424,700036,0
700421,700035,0
700036,700035,0
700408,700493,0
700414,700493,0
700565,700566,1
700565,706934,0
700565,700103,0
706999,700568,0
700566,700567,0
700622,700705,0
700422,700436,0
700746,700565,1
700746,700565,2
700467,700429,0
700467,700409,0
700467,700468,0
700746,706955,0
700746,700101,0
700422,700497,0
700421,700097,0
700746,706952,0
700721,700748,0
700746,700747,0
700746,700705,0
700746,700259,0
700709,700750,0
700294,700271,0
700293,700495,0
700495,706944,0
700495,700496,1
700495,700496,2
700003,700091,0
720733,700114,0
701980,700515,0
700406,701948,0
700001,700142,0
800002,800004,0
804001,804201,0
804001,804714,0
804002,804011,0
804002,804017,0
804002,804202,0
804004,804021,0
804004,804029,0
804006,804114,0
804006,804206,0
804006,804515,0
804006,808215,0
804006,808221,0
867006,804006,0
804008,804110,0
804008,804115,0
804008,804208,0
804008,804210,0
804009,804146,0
804009,804209,0
804010,804202,0
804010,804210,0
804013,804129,0
804014,804029,0
804016,804013,0
804016,804076,0
804017,804016,0
804020,804024,0
804020,804026,0
804020,804193,0
804020,804220,0
804020,804228,0
804021,804023,0
804021,804026,0
867208,804208,0
867140,808540,0
804025,808127,0
804027,804022,0
804027,808127,0
804028,804228,0
804028,808124,0
804030,804036,0
804030,804232,0
804030,804235,0
804030,804239,0
804030,808290,0
867030,804030,0
804033,804038,0
804034,808139,0
804038,804092,0
804038,804099,0
804039,804439,0
804039,805630,0
804040,804047,0
804040,804240,0
804040,808140,0
804040,808144,0
867040,804040,0
804041,804241,0
804041,808241,0
804043,808141,0
804044,804054,0
804044,808144,0
804045,804012,0
804046,808140,0
804047,804012,0
804049,804048,0
804050,804053,0
804050,804055,0
804050,804057,0
804050,804151,0
804050,804250,0
804053,804052,0
804054,804254,0
804055,804260,0
804057,804048,0
804058,804258,0
804060,804066,0
804060,804260,0
804060,808162,0
804060,808266,0
867060,804060,0
804061,804261,0
804061,804267,0
804061,808064,0
804061,808161,0
804062,808162,0
804063,804263,0
804063,808162,0
804064,804260,0
804066,804069,0
804068,808267,0
804070,804074,0
804070,804270,0
804070,808175,0
804071,804084,0
804073,804273,0
804075,804073,0
804075,804126,0
804075,804524,0
804075,808175,0
804076,804079,0
804080,804082,0
804080,804083,0
804080,804085,0
804080,804086,0
804082,804087,0
867010,800007,0
804085,804084,0
804087,804094,0
804089,804086,0
804089,804289,0
804090,804290,0
804090,808191,0
804090,808193,0
806791,804090,0
804091,808191,0
804093,804293,0
804093,808193,0
804105,804505,0
804106,804506,0
804106,804516,0
804110,804105,0
804110,804510,0
804111,804511,0
804111,804744,0
804112,804117,0
804112,804512,0
804112,808215,0
804113,808215,0
804114,804714,0
804115,804515,0
804116,804519,0
804116,804716,0
804117,804517,0
804120,804125,0
804120,804520,0
804120,808220,0
804121,804521,0
804122,804124,0
804123,804005,0
804123,808220,0
804124,804524,0
804125,804129,0
804130,804003,0
804130,804530,0
804130,808233,0
804130,808251,0
804131,804531,0
804132,808233,0
804133,804136,0
804133,808233,0
804134,804534,0
804136,804517,0
804139,804539,0
804140,804101,0
804140,804141,0
804140,804144,0
804140,804146,0
804142,804137,0
804142,804542,0
804150,804151,0
804150,804154,0
804150,804157,0
804151,804153,2
804152,804157,0
804152,804552,0
804154,808141,0
804160,804161,0
804160,804162,0
804160,804168,0
804160,804264,0
804160,804560,0
804161,804165,0
804161,804561,0
804162,808263,0
804163,804153,0
804163,808263,0
804164,804564,0
804165,804166,0
804166,804566,0
804167,808263,0
804168,808267,0
804190,804196,0
804190,808290,0
804192,804191,0
804192,804193,0
804193,804195,0
804193,804290,0
804199,808290,0
804201,804116,0
804202,804014,0
804202,804209,0
804206,804208,0
804206,804514,0
804206,808216,0
804206,808220,0
804208,804011,0
804208,804018,0
804208,804510,0
804209,804012,0
804220,804196,0
804220,804289,0
804220,808124,0
867020,804220,0
804224,808124,0
804228,808127,0
804230,804032,0
804230,804033,0
804230,804035,0
804230,804191,0
804230,804236,0
867230,804230,0
804232,804231,0
804239,804439,0
804239,808139,0
804240,804045,0
804240,804049,0
804240,804246,0
804240,808141,0
867340,804240,0
804241,808140,0
804243,808144,0
804250,804058,0
804250,804164,0
804250,804253,0
804250,804254,0
867050,804250,0
804260,804261,0
804260,808161,0
804260,808267,0
804261,804263,0
804262,808161,0
804264,804169,0
804268,808266,0
804270,804071,0
804270,804077,0
804270,804079,0
804270,804175,0
867270,804270,0
804274,808175,0
804290,804092,0
804291,808193,0
804293,804099,0
804439,808139,0
804506,804511,0
804510,804101,0
804510,804505,0
804512,808216,0
804513,808216,0
804516,804119,0
804516,804716,0
804520,804121,0
804520,808221,0
804521,804122,0
804523,808221,0
804530,804532,0
804530,808237,0
804531,804137,0
804540,804542,0
804540,804544,0
804540,808241,0
867140,804540,0
804541,808241,0
804560,804166,0
804560,804561,0
804561,804565,0
804566,808266,0
804206,804706,0
804714,804514,0
804716,804105,0
804744,804144,0
804744,804544,0
867130,804530,0
808237,804534,0
808237,804535,0
808251,804135,0
808251,804152,0
804002,808502,0
804003,808503,0
800004,808504,0
800007,808507,0
804008,808508,0
804009,808509,0
804202,808602,0
804003,808603,0
804006,808606,0
804209,808609,0
804002,808702,0
808706,804706,0
804008,808708,0
804009,808709,0
804202,808802,0
867204,808804,0
808806,804706,0
867204,808904,0
867208,808908,0
800004,867010,0
800004,867020,0
800004,867204,0
867006,867208,0
800007,867140,0
867008,867208,0
867010,867008,0
867010,867340,0
867010,867270,0
867020,867190,0
867040,867050,0
867040,867140,0
867050,867060,0
867060,808360,0
867070,867270,0
806791,808390,0
867140,867130,0
867190,867030,0
867190,806791,0
867190,867230,0
867204,867070,0
867270,808370,0
867070,804070,0
804139,804542,0
867140,804140,0
805001,805035,0
805001,805055,0
805001,805065,0
805001,809001,0
805001,809010,0
805001,809045,0
805001,809046,0
805003,805023,0
805003,805032,0
805003,805039,0
805003,805040,0
805003,805047,0
805003,805048,0
805003,805063,0
805003,805064,0
805003,805085,0
805003,809003,0
805003,809030,0
805003,809041,0
805003,809042,0
805009,809009,0
805010,809010,0
805011,809011,0
805012,809012,0
805013,809013,0
805014,805057,0
805015,805081,0
805016,805075,0
805017,805022,0
805017,805077,0
805019,809019,0
805020,809020,0
805021,805077,0
805021,809041,0
805022,809019,0
805023,805053,0
805025,805026,0
805026,805071,0
805027,805058,0
805027,805071,0
805029,809029,0
805030,809030,0
805031,809029,0
805033,805071,0
805034,809034,0
805035,805735,0
805036,809001,0
805037,809038,0
805039,809011,0
805040,809012,0
805041,809041,0
805042,809042,0
805043,805070,0
805043,805075,0
805044,805075,0
805044,805077,0
805045,809045,0
805046,809046,0
805047,809034,0
805048,805071,0
805049,805061,0
805049,805649,0
805051,809051,0
805052,809077,0
805055,805057,0
805055,805058,0
805055,805073,0
805055,805077,0
805055,805081,1
805055,805081,2
805055,809010,0
805057,805058,0
805057,805083,0
805058,805084,0
805059,809038,0
805061,805085,0
805065,805066,0
805066,809013,0
805067,805209,0
805067,809051,0
805069,805077,0
805069,809012,0
805070,809011,0
805071,805079,0
805071,805080,0
805071,809013,0
805071,809034,0
805073,805077,0
805074,805077,0
805074,809009,0
805075,805077,0
805077,809020,0
805077,809042,0
805077,809051,0
805077,809077,0
805101,805115,0
805101,805116,0
805101,805181,0
805101,805187,0
805101,805188,0
805101,805213,0
805101,809175,0
805101,809176,0
805101,809197,0
805101,809198,0
805103,805129,0
805103,805137,0
805103,805138,0
805103,805207,0
805103,809125,0
805103,809188,0
805105,805122,0
805105,805151,1
805105,805151,2
805105,805157,0
805105,805158,0
805105,805161,0
805105,805196,0
805105,805203,0
805105,809162,0
805105,809166,0
805105,809174,0
805105,809183,0
805107,805131,0
805107,809135,0
805107,809136,0
805107,809147,0
805107,809148,0
805107,809211,0
805111,805112,0
805111,809127,0
805111,809153,0
805112,805159,0
805112,805220,0
805112,809128,0
805113,809166,0
805114,809114,0
805117,809117,0
805118,809118,0
805119,805177,0
805120,805178,0
805121,805122,0
805121,805198,0
805121,809121,0
805122,805197,0
805125,809125,0
805127,809127,0
805128,809128,0
805129,805193,0
805131,805167,0
805135,809135,0
805136,809136,0
805139,809139,0
805141,809114,0
805142,809142,0
805143,805178,0
805143,805631,0
805143,809142,0
805143,809164,0
805143,809172,0
805143,809211,0
805147,809147,0
805148,809148,0
805151,809114,0
805151,809165,0
805151,809171,0
805151,809172,0
805153,809153,0
805154,809154,0
805155,805209,0
805155,809147,0
805159,805160,0
805160,805205,0
805162,809162,0
805163,809164,0
805165,809165,0
805166,809166,0
805167,805623,0
805167,809118,0
805169,805177,0
805169,809165,0
805171,809171,0
805172,809172,0
805173,809173,0
805174,809174,0
805175,809175,0
805176,809176,0
805177,809127,0
805178,809128,0
805179,809179,0
805183,809183,0
805185,809190,0
805189,809189,0
805190,809190,0
805193,805629,0
805195,809121,0
805195,809154,0
805196,805206,0
805199,809199,0
805201,809139,0
805203,805513,0
805205,805206,0
805205,809154,0
805206,809153,0
805207,809190,0
805209,805215,0
805211,809211,0
805213,805514,0
805215,809135,0
805301,805316,0
805301,805321,0
805301,805322,0
805301,809314,0
805301,809323,0
805301,809355,0
805301,809365,0
805301,809380,0
805301,809383,0
805301,809384,0
805301,809385,0
805301,809386,0
805303,805347,0
805303,805375,0
805303,805376,0
805303,805463,0
805303,809317,0
805303,809318,0
805309,809309,0
805310,809310,0
805311,805315,0
805312,805316,0
805313,809313,0
805314,809314,0
805315,809384,0
805317,809317,0
805318,809318,0
805319,805322,0
805319,805351,0
805321,805331,0
805323,809323,0
805324,809366,0
805325,805361,0
805325,805381,0
805327,805337,0
805329,805331,0
805329,805341,0
805331,809374,0
805333,805351,0
805333,805359,0
805334,805359,0
805334,805437,0
805335,805357,0
805335,805391,0
805337,809323,0
805338,809314,0
805341,805347,0
805343,805381,0
805343,805893,0
805345,805390,0
805345,809373,0
805349,805353,0
805349,809313,0
805353,805361,0
805355,809355,0
805356,809365,0
805357,805479,0
805363,809309,0
805363,809310,0
805365,809365,0
805366,809366,0
805369,805371,0
805370,809125,0
805371,805893,0
805373,809373,0
805374,809374,0
805377,805439,0
805377,809317,0
805379,809379,0
805380,809380,0
805383,809383,0
805384,809384,0
805385,809385,0
805386,809386,0
805390,805890,0
805390,809309,0
805391,805891,0
805391,809311,0
805401,805423,0
805401,805457,0
805401,805461,0
805401,805481,0
805401,805482,0
805401,809414,0
805401,809417,0
805401,809418,0
805401,809449,0
805411,805471,0
805412,805472,0
805413,809413,0
805414,809414,0
805415,805453,0
805416,805453,0
805417,809417,0
805418,809418,0
805419,805420,0
805419,805459,0
805420,805435,0
805421,805465,0
805421,809449,0
805424,805482,0
805427,805445,0
805427,805469,0
805429,805453,0
805429,809429,0
805431,805449,0
805432,809432,0
805433,805453,0
805434,805453,0
805435,805437,0
805435,809414,0
805439,805453,0
805439,805473,0
805439,809318,0
805439,809413,0
805439,809417,0
805439,809450,0
805441,805455,0
805441,805461,0
805443,809429,0
805444,809444,0
805445,805481,0
805447,809447,0
805448,809448,0
805449,805471,0
805449,805472,0
805449,805479,0
805449,809432,0
805453,805465,0
805453,805477,0
805455,809511,0
805457,805458,0
805458,805467,0
805459,809199,0
805461,809413,0
805463,809447,0
805467,809512,0
805469,805477,0
805471,809429,0
805472,809447,0
805473,805475,0
805475,809444,0
805483,809449,0
805503,805531,0
805501,805531,0
805501,805551,0
805503,805555,0
805503,809511,0
805503,809512,0
805501,809520,0
805503,809523,0
805501,809551,0
805501,809552,0
805501,809570,0
805501,809571,0
805511,809511,0
805512,809512,0
805513,805529,0
805514,805529,0
805517,805527,0
805517,805542,0
805519,809570,0
805520,809571,0
805521,809520,0
805523,809523,0
805525,805563,0
805527,805547,0
805529,805537,0
805529,805538,0
805529,805557,0
805529,805559,0
805531,805557,0
805531,805559,0
805531,805564,0
805533,805539,0
805533,805555,0
805535,805541,0
805536,805542,0
805539,805540,0
805541,805543,0
805543,805545,0
805545,809523,0
805547,805755,0
805549,805550,0
805549,809549,0
805550,809552,0
805552,809552,0
805553,809551,0
805561,809561,0
805562,809549,0
805563,805564,0
805601,805641,0
805601,805642,0
805601,805645,0
805601,805653,0
805601,809117,0
805601,809118,0
805601,809611,0
805601,809612,0
805601,809654,0
805611,809611,0
805612,809612,0
805613,805645,0
805613,809628,0
805615,805635,0
805616,809636,0
805617,805655,0
805617,809647,0
805619,809661,0
805620,809662,0
805621,805623,0
805621,809117,0
805623,805631,0
805623,809627,0
805623,809628,0
805625,805629,0
805625,805655,0
805627,809627,0
805628,809628,0
805633,805645,0
805635,805639,0
805635,805643,0
805635,809636,0
805637,805649,0
805637,805651,0
805639,805651,0
805643,809654,0
805647,809647,0
805654,809654,0
805657,809661,0
805658,809662,0
805701,805711,0
805701,805729,0
805701,805739,0
805701,805751,0
805701,805755,0
805701,809732,0
805703,805763,0
805703,809743,0
805703,809744,0
805711,805741,0
805713,809725,0
805715,805727,0
805715,809743,0
805725,809725,0
805726,805749,0
805727,805737,0
805731,809731,0
805732,809732,0
805733,805745,0
805733,809733,0
805737,809725,0
805739,805740,0
805739,809731,0
805740,809732,0
805741,805761,0
805743,809743,0
805744,809744,0
805745,809731,0
805747,805750,0
805748,809748,0
805749,805750,0
805749,805751,0
805750,809749,0
805752,805753,0
805752,805754,0
805753,809175,0
805754,809176,0
805757,809561,0
805759,809743,0
805760,809744,0
806801,806821,0
806801,806875,0
806803,806821,1
806803,706952,0
806811,806821,0
806811,806851,0
806813,806815,0
806815,806817,1
806815,806817,2
806815,806841,0
806817,806821,1
806817,806821,2
806821,806861,0
805541,804022,0
806827,806838,0
806838,806841,0
867340,806838,0
806851,806852,0
806852,867204,0
806861,706933,0
806871,806875,0
806871,867190,0
809001,809038,0
809003,809020,0
809003,809029,0
809009,809045,0
809019,809030,0
809046,809077,0
809136,809179,0
809139,809201,0
809142,809171,0
809148,809164,0
809162,809179,0
809173,809197,0
809173,809201,0
809174,809198,0
809183,809201,0
809189,809199,0
809310,809311,0
809313,809386,0
809355,809379,0
809366,809383,0
809373,809380,0
809374,809379,0
809418,809450,0
809432,809448,0
809444,809448,0
809520,809561,0
809549,809551,0
809611,809661,0
809612,809662,0
809627,809647,0
809748,809749,0
806801,805001,1
806801,805001,2
806803,805003,1
806803,805003,2
806811,805101,2
806811,805101,1
806813,805103,2
806813,805103,1
806815,805105,2
806815,805105,1
806817,805107,0
806839,805301,2
806839,805301,1
806827,805303,0
806841,805401,2
806841,805401,1
806861,805601,2
806861,805601,1
806875,805701,0
806871,805703,2
806871,805703,1
805763,804030,0
805703,804230,0
803001,803612,0
803002,803030,0
803003,803004,0
803003,803012,0
803004,803602,0
803005,803007,0
803005,803602,0
803006,803008,0
803006,803612,0
803009,803612,0
803010,803602,0
803011,803602,0
803012,803612,0
803013,803064,0
803014,803076,0
803020,803021,0
803020,803022,0
803021,803026,0
803021,803064,0
803021,803066,0
803022,803023,0
803022,803044,0
803023,803043,0
803023,803605,0
803024,803025,0
803025,803026,0
803025,803715,0
803026,803035,1
803026,803035,2
803026,803047,0
803026,803051,0
803026,803052,0
803028,803029,0
803028,803605,0
803029,803091,0
803030,803065,0
803030,803602,0
803031,803033,0
803031,803602,0
803032,803034,0
803032,803076,1
803032,803076,2
803032,803612,0
803037,803038,0
803037,803053,0
803037,803606,0
803039,803040,0
803040,803055,0
803040,803219,0
803041,803043,0
803042,803043,0
803045,803089,0
803045,803606,0
803047,803615,0
803049,803055,0
803049,803059,0
803053,803057,0
803053,803091,0
803058,803205,0
803058,803206,0
803058,803210,0
803058,803229,0
803058,803257,0
803059,803093,0
803061,803615,0
803062,803605,0
803063,803615,0
803065,803068,0
803069,803605,0
803070,803071,0
803071,803085,0
803071,803606,0
803072,803073,0
803073,803087,0
803073,803615,0
803075,803616,0
803084,803085,0
803085,803615,0
803087,803616,0
803089,803093,0
803200,803201,0
803200,803241,0
803200,803251,0
803201,803263,0
803202,803203,0
803202,803252,0
803202,803258,0
803203,803208,0
803204,803205,0
803204,803228,0
803205,803235,0
803206,803208,0
803206,803218,0
803208,803209,0
803208,803213,0
803208,803265,0
803209,803210,0
803209,803259,0
803209,803264,0
803209,803618,0
803212,803213,0
803212,803621,0
803214,803215,0
803214,803216,0
803215,803217,0
803216,803222,0
803216,803617,0
803217,803223,0
803217,803259,0
803218,803219,0
803218,803232,0
803218,803243,0
803218,803611,0
803219,803246,0
803219,803621,0
803220,803221,0
803220,803237,0
803220,803250,0
803220,803608,0
803221,803236,0
803221,803245,0
803221,803249,0
803221,803618,0
803224,803238,0
803224,803258,0
803226,803253,0
803227,803254,0
803228,803229,0
803228,803230,0
803229,803231,0
803229,803265,0
803230,803621,0
803231,803611,0
803233,803246,0
803235,803241,0
803236,803237,0
803238,803262,0
803240,803262,0
803242,803243,0
803243,803261,0
803244,803245,0
803244,803395,0
803246,803260,0
803247,803249,0
803248,803250,0
803249,803607,0
803250,803617,0
803251,803252,0
803253,803608,0
803254,803618,0
803258,803259,0
803258,803607,1
803258,803607,2
803259,803263,0
803259,803617,0
803264,803265,0
803350,803423,0
803352,803386,0
803352,803401,0
803354,803355,0
803354,803395,0
803355,803429,0
803357,803421,0
803357,803618,0
803359,803360,0
803359,803429,0
803360,803388,0
803361,803379,0
803361,803406,0
803363,803373,0
803363,803437,0
803365,803369,0
803365,803404,0
803367,803375,0
803367,803610,0
803369,803716,0
803371,803408,0
803372,803413,0
803373,803416,0
803375,803420,0
803377,803416,0
803377,803608,0
803379,803619,0
803381,803384,0
803381,803421,0
803383,803444,0
803383,803726,0
803384,803386,0
803384,803388,0
803384,803441,0
803390,803393,0
803392,803393,0
803392,803400,0
803393,803610,0
803397,803399,0
803397,803610,0
803399,803400,0
803400,803439,0
803401,803402,0
803401,803610,0
803404,803406,0
803408,803411,0
803408,803412,0
803409,803410,0
803409,803413,0
803409,803415,0
803412,803414,0
803412,803611,0
803413,803621,0
803416,803609,0
803418,803420,0
803420,803444,0
803423,803609,0
803427,803435,0
803427,803443,0
803431,803616,0
803431,803621,0
803435,803619,0
803436,803439,0
803436,803609,0
803437,803441,0
803443,803444,0
803602,803612,0
803603,803613,0
803603,803705,0
803603,803707,0
803603,803732,0
803604,803614,0
803604,803717,0
803604,803722,0
803604,803753,0
803605,803615,0
803606,803616,0
803607,803617,0
803608,803617,0
803608,803618,0
803609,803619,0
803611,803621,0
803613,803719,0
803613,803720,0
803613,803748,0
803613,803756,0
803614,803751,0
803614,803752,0
803700,803751,0
803702,803705,0
803704,803706,0
803705,803706,0
803705,803713,0
803706,803748,0
803706,803759,0
803707,803728,0
803707,803734,0
803709,803710,0
803709,803719,0
803710,803760,0
803711,803720,0
803711,803758,0
803713,803730,0
803716,803724,0
803717,803744,0
803724,803742,0
803726,803732,0
803730,803738,0
803730,803758,0
803734,803750,0
803736,803740,0
803736,803757,0
803740,804083,0
803742,803756,0
803744,803757,0
803746,803757,0
803752,803753,0
803754,803756,0
803759,803760,0
806604,806643,0
806604,867070,0
806605,806606,0
806605,806634,0
806605,806643,0
806605,806644,0
806606,806608,0
806607,806608,0
806607,806633,0
807611,806644,0
806607,807611,0
806608,806609,0
806609,806643,0
806643,806644,0
807605,807608,0
803091,807085,0
803257,807018,0
803355,807054,0
803355,807055,0
803390,807031,0
806650,803602,0
806652,803603,0
806654,803604,0
806656,803605,0
806660,803607,0
806662,803608,0
806664,803609,0
806666,803610,0
807652,803611,0
806651,803612,0
806653,803613,0
806657,803615,0
806658,803616,0
806661,803617,0
806663,803618,0
806665,803619,0
807653,803621,1
803704,807030,0
806652,806648,0
806653,806648,0
806654,806604,0
806656,806605,0
806657,806605,0
806670,806605,0
806658,806606,0
806660,806607,0
806661,806607,0
806662,806608,0
806663,806608,0
806671,806608,0
806664,806609,0
806665,806609,0
806666,806610,0
806643,807001,0
806643,807002,0
806643,807003,0
806643,807004,0
806643,807005,0
806643,807006,0
806643,807007,0
806643,807008,0
806650,806644,0
806651,806644,0
806644,807011,0
806650,807150,0
806651,807151,0
806652,807152,0
806653,807153,0
806654,807154,0
806656,807156,0
806658,807158,0
806660,807160,0
806661,807161,0
806662,807162,0
806663,807163,0
806664,807164,0
806665,807165,0
806666,807166,0
806670,807170,0
806670,807605,0
806671,807608,0
807652,807211,0
807653,807221,0
807652,807611,0
807653,807611,0
806884,806840,0
806827,806839,0
867130,808630,0
867006,867130,0
804130,804542,0
867006,808306,0
804539,804142,0
804540,804142,0
804140,804542,0
867040,867340,0
806852,806875,0
805501,805503,0
806852,805503,0
867160,808460,0
867160,804160,0
867060,867160,0
806881,806884,0
806861,806863,0
806839,806833,0
806840,806839,0
805191,809188,0
805474,805472,0
805346,805344,0
809188,809189,0
806884,805344,0
806871,700565,0
806817,806861,2
806817,806861,1
867130,867151,0
867151,867160,0
806610,806667,0
806667,806609,0
867151,804151,0
806648,806649,0
806649,806610,0
867208,800007,0
806649,867008,0
806803,806821,2
806607,806610,0
903025,903026,1
903025,903026,2
903025,903031,0
903025,903039,0
903025,903051,0
903025,903325,0
903026,903028,0
903026,903175,0
903028,903060,0
903029,903056,0
903031,903030,0
903031,903033,0
903033,903032,0
903033,903035,0
903033,903055,0
903033,903251,0
903035,903034,0
903035,903041,0
903035,903047,0
903036,903033,0
903037,903052,0
903038,903054,0
903039,903029,1
903039,903029,2
903039,903037,0
903039,903038,0
903039,903050,0
903039,903057,0
903039,903058,0
903041,903040,0
903041,903049,0
903041,903044,0
903043,903042,0
903043,903047,0
903043,903048,0
903043,903049,0
903048,903041,0
903049,903045,0
903052,903307,0
903053,903036,0
903054,903053,0
903056,903033,0
903057,903058,0
903101,903306,0
903123,903130,0
903124,903168,0
903125,903178,0
903125,903179,0
903126,903176,0
903129,903025,0
903129,903130,0
903129,903180,0
903130,903101,0
903130,903124,0
903130,903132,0
903130,903162,0
903130,903169,0
903130,903179,0
903134,903132,0
903134,903137,0
903134,903163,0
903134,903172,0
903135,903159,0
903135,903176,0
903136,903148,0
903137,903548,0
903142,903140,0
903142,903146,0
903142,903149,0
903143,903141,0
903143,903142,0
903144,903143,0
903145,903148,0
903145,903175,0
903148,903144,0
903148,903161,0
903150,903126,0
903150,903151,0
903151,903123,0
903151,903181,0
903153,903173,0
903157,903153,0
903157,903158,0
903157,903185,0
903159,903136,0
903160,903142,0
903160,903152,0
903161,903160,0
903162,903132,0
903163,903132,0
903164,903172,0
903165,903164,0
903166,903058,0
903166,903167,0
903167,903169,0
903168,903184,0
903170,903157,0
903170,903165,0
903170,903171,0
903170,903585,0
903173,903156,0
903175,903176,0
903175,903590,0
903176,903156,0
903178,903150,0
903180,903170,0
903180,903576,0
903183,903181,0
903183,903182,0
903202,903201,0
903202,903203,0
903202,903204,0
903203,903201,0
903203,903206,0
903204,903215,0
903206,903205,0
903206,903208,0
903206,903219,0
903208,903207,0
903208,903210,0
903210,903217,0
903210,903219,0
903214,903241,0
903215,903210,0
903215,903216,0
903217,903206,0
903218,903220,0
903220,903214,0
903220,903221,0
903220,903222,0
903225,903226,0
903225,903220,0
903240,903241,0
903241,903216,0
903241,903242,0
903242,903243,0
903243,903210,0
903301,903302,0
903301,903371,0
903305,903301,0
903305,903303,0
903306,903308,0
903307,903309,0
903308,903355,0
903308,903394,0
903309,903306,0
903310,903384,0
903311,903313,0
903325,903310,0
903325,903469,0
903355,903304,0
903355,903305,0
903355,903382,0
903355,903383,0
903355,903450,0
903355,903453,0
903355,903457,0
903370,903381,0
903371,903370,0
903372,903371,0
903376,903396,0
903379,903378,0
903379,903381,0
903381,903372,0
903381,903380,0
903382,903379,0
903383,903381,0
903384,903382,0
903384,903383,0
903384,903385,0
903385,903376,0
903385,903386,0
903385,903389,0
903387,903385,0
903387,903388,0
903389,903393,0
903393,903390,0
903394,903311,0
903394,903312,0
903450,903451,0
903451,903452,0
903452,903468,0
903453,903465,0
903462,903460,0
903462,903461,0
903463,903462,0
903463,903466,0
903464,903454,0
903464,903461,0
903464,903466,0
903465,903454,0
903465,903463,0
903466,903467,0
903467,903455,0
903467,905982,0
903468,903465,0
903468,903473,0
903468,903475,0
903469,903468,0
903471,903470,0
903471,903472,0
903473,903472,0
903473,903474,0
903474,903457,0
903475,903476,0
903475,903478,0
903476,903477,0
903477,903924,0
903478,903473,0
903480,903466,0
903480,903469,0
903548,903547,0
903543,903581,0
903544,903581,0
903571,903585,0
903572,903571,0
903573,903571,0
903573,903572,0
903573,903575,0
903574,903573,0
903574,903579,0
903575,903574,0
903575,903594,0
903575,903596,0
903576,903575,0
903576,903577,0
903577,903578,0
903579,903578,0
903579,903583,0
903581,903579,0
903582,903575,0
903583,903578,0
903590,903576,0
903590,903592,0
903592,903575,0
903592,903593,0
903595,903582,0
903595,903556,0
903596,903593,0
901766,901777,0
901790,901777,0
903577,901790,0
903556,903568,0
901780,901764,0
901780,901777,0
901780,901766,0
903026,903469,0
903026,903358,0
903358,903359,0
903358,903240,0
903359,903220,0
903359,903251,0
903359,903218,1
903359,903218,2
903358,903970,0
903469,903900,1
903469,903900,2
903970,903971,0
903971,903972,0
903972,903973,0
903972,903900,0
903973,903900,0
903975,903973,0
903975,903900,0
903031,1000548,0
1000545,903026,0
903240,1000548,0
1000715,903031,0
1000783,903145,0
903025,1000783,0
1000694,1000720,0
1000670,1000787,1
1000670,1000787,2
1000722,1000671,0
1000793,1000799,3
1000793,1000799,2
1000793,1000799,1
1000793,1000795,2
1000793,1000795,1
1000792,1000799,2
1000792,1000799,1
1000792,1000794,3
1000792,1000794,2
1000792,1000794,1
1000789,1000795,2
1000789,1000795,1
1000788,1000792,0
1000788,1000717,0
1000788,1000791,2
1000788,1000791,1
1000787,1000785,2
1000787,1000785,1
1000786,1000791,2
1000786,1000791,1
1000786,1000794,2
1000786,1000794,1
1000785,1000789,2
1000785,1000789,1
1000783,1000799,2
1000783,1000799,1
1000788,1000784,0
1000782,1000784,0
1000782,1000781,2
1000772,1000791,0
1000722,1000788,0
1000722,1000782,0
1000722,1000793,0
1000782,1000781,1
1000782,1000778,0
1000780,1000798,2
1000780,1000798,1
1000780,1000789,2
1000780,1000789,1
1000780,1000781,2
1000780,1000781,1
1000776,1000791,2
1000776,1000791,1
1000775,1000782,0
1000775,1000776,2
1000775,1000776,1
1000769,1000792,0
1000769,1000768,0
1000774,102715,0
1000770,102713,0
1000773,1000770,0
1000768,1000774,0
1000767,1000786,0
1000767,1000768,0
1000717,1000792,0
1000716,1003021,0
1000716,1003020,0
1000716,1000711,2
1000716,1000711,1
1000715,1000783,0
1000715,1000716,0
1000711,1000712,0
1000711,1000789,0
1000710,1000712,0
1000709,1000794,2
1000709,1000794,1
1000709,1000711,2
1000709,1000711,1
1000768,1000773,0
